i just earned the brew crawl badge on	neu	0.0
i think this is chelsea bridge next to the amazing battersea park	pos	0.5859
yes please	pos	0.6124
woman asks officer odd question the officer answer	neg	-0.3182
yall remember bout 2 weeks ago i said i was randomly in the wildest place as an event	neu	0.0
yeah dude i feel the same	pos	0.296
the new trailer	neu	0.0
only the undesirables demand diversity	neg	-0.128
yo can we put ward on the moon yet	neu	0.0
some yes and i don t have magic to heal it and it hurts i don t even know why they did this to me	neg	-0.1027
have fun at college man and find someone to room w — thanks man and you are right	pos	0.7351
i entered a giveaway for a chance to win love in times of war boxed set rom by uvi poznansky au	pos	0.7269
im gonna choke myself out	neg	-0.5423
what in the fuck is wrong wit you leave the god dam snake alone poaching can get your ass some good time smh	neg	-0.8625
im in love	pos	0.6369
so apparently when you are in a long term relationship it is okay to not give a fuck about your partners feeling cool good to know	pos	0.8573
this is the greatest night ever wtf	pos	0.1027
woman asks officer odd question the officer answer	neg	-0.3182
have the same feeling he will probably quite instrumental in resistance efforts	pos	0.128
i just lost to zombiekiller 1983	neg	-0.3182
the amount of teenage angst at this panic at the disco concert is unsettling	neg	-0.596
mt job of interpret the constitution not to legislate from the bench confirmgorsuch	neu	0.0
i love u	pos	0.6369
great career man awesome to have to trained with you	pos	0.8481
why did you win aaaagggh	pos	0.5859
happy birthday to thank you for everything we all love and miss you hope to see you again	pos	0.9136
i love breaking bad holy moly	pos	0.1779
i wish so too do you like yours a la mode	pos	0.6369
i need backup battle id 4bb760ec nlvl 75 luminiera omega nhttps	neg	-0.3818
miss you u u	neg	-0.1531
that makes no sense are you drunk	neg	-0.5574
i love you turra jqjqjjqja	pos	0.6369
gorgeous hot beautiful art	pos	0.836
you dont need nobody else i swear	neu	-0.0516
this what is my girl usually says when i put it in	neu	0.0
i decided to come on here and see if anything was happening since i have got nothing better to do	neg	-0.3412
my condolences to you and your family	neu	0.0
you reminded me again	neu	0.0
i want a bacon wrapped hotdog from la or king taco ️	neu	0.0772
proverbs 112 n when pride comes then comes dishonor but with the humble is wisdom	pos	0.743
why do you think 50 cent left shady aftermath interscope violator and so many others its as real as it gets lmao	pos	0.128
lol i miss u ole goofy ass	neg	-0.3182
and we ride on them thangs like every day	pos	0.3612
7 hidden whatsapp features you didn ’ t know existed	neu	0.0
i is not loosing sleep over nobody tf	neu	0.0
the fact that it is so cheap makes you so much more happy when you book the flight too haha	pos	0.8051
a democracy should run nothing like a business i believe that is communism	neg	-0.2755
i swear now that i have a man motherfuckas coming at me left and right leave me lone satan	neg	-0.3612
my boy me	neu	0.0
my daughter ireland finally got to see the at the and jam …	neu	0.0
walk with me on the road with thich nhat hanh	neu	0.0
give me attention it is all i need to survive	neu	0.0
funny im talking bout the baked kind	pos	0.743
you ship wa im disappointed	neg	-0.4767
if the oscar losing la la land taught me anything follow your dreams and keep a good planner	pos	0.4588
sporty smurf free smurfy yoga lessons in the main village sign up now	pos	0.5106
i voted for misskbbw vote for your favorite model at via	pos	0.4588
i cannot read tweets and watch the show hard or fast enough the show is crazy and people are hilarious	neu	-0.0258
fucking girl pussy stretched to the limit	neu	0.0
you are doing a great job but slow down on the tweets love you ndiana soltis	pos	0.8537
i just got home send stuff	neu	0.0
basically but im in the process of glowing up	neu	0.0
you is not even lyin i have those 2 verses stuck in my head	neg	-0.25
i have just watched episode s05e03 of lost	neg	-0.3182
definitely not jesus and people from that time around him had dark skin its clearly written in the bible on …	pos	0.6597
45 tearing apart repeatedly at the he back almost a 4th just before ht	neu	0.0
i work for sleepy hollow farms i did last year and still catch ride for them so ill just be coming back to them	neg	-0.5598
the devils vegetable	neg	-0.5719
i will remember this	neu	0.0
i looked up solivagant your bio was my first encounter with that word	neu	0.0
im in a dead silent uber listening to my driver chew his gum at least cab drivers have the courtesy to put on npr	neg	-0.4215
i watched it several times before i managed to watch the whole thing and actually pay attention to it	neg	-0.1027
flamers fan go away you are always on here hatin watch your own game fgt	pos	0.3182
when they find out you actually out here they wanna be my friend naaa kontinue that lame shit	neg	-0.4939
i really love you so much	pos	0.6697
thank you	pos	0.3612
i liked your joke	pos	0.6124
he said i consider myself more of a lizard	neu	0.0
im earning points with download today	neu	0.0
brothers no sex the adultbay org	neg	-0.296
i bet they become friend like gfriend twice apink girl is day and etc dasldç	pos	0.6908
i want some ice cream	neu	0.0772
comey putin wikileaks the trifecta of doom	neg	-0.4019
i have discovered a new bbc miniseries on youtube	neu	0.0
crazy experiments that went terrible wrong for the	neg	-0.8225
i had a patty melt for dinner patty mills hit 5 3s in the first half	neu	0.0
i ve been saying all winter we are due for a boom of course it is due on my busiest court day	neu	0.0
i is not doing dis shit for fun im just having fun while im doing it	pos	0.8599
and i will not settle for anything less	neu	0.0
i also love how every dog in london ships pongo and perdita too	pos	0.6369
also the collision between the very opposite genes made one of his wings could not function perfectly	neg	-0.7067
yeah good for me i could give you a taste of this power	pos	0.6249
the weeknd is babe	neu	0.0
be wary what you wish for	pos	0.4019
ah i see	neu	0.0
im not but this game is making me angry	neg	-0.6652
you cannot blame that it is rigged lmao the teen choice awards are more worse	pos	0.4666
if you are not a fish how can you tell if the fish are happy chinese on experience	pos	0.5719
trump adviser had twitter contact with figure tied to russians the new york times	neu	0.0
damn allergies wait i do not have allergies	neg	-0.4019
i do hope everything paid off amin amin	pos	0.4404
if i hit you with that k it s over	neu	0.0
okay so mana popcorn i need foods lol	pos	0.5719
hello angel im a little as always kitty to which i beg your forgiveness you warmed my heart by your tweet smile	pos	0.6908
you know who wins titles teams who get hot in march aka villanova last year	pos	0.5719
ah i remember those times feels like yesterday haha	pos	0.6705
raugeseo from oswego says that cont player tricked lakers and called for the puck on that 1st hamilton goal	neg	-0.1531
i would give anything to hear fall away love	pos	0.6369
bobby that is you	neu	0.0
omg looks like fox may even start telling the truth wow	pos	0.8225
the tortured	neg	-0.5574
i love the sound of your voice and the way you breath ٩٣	pos	0.6369
upcoming chandler antill vs coke kertesz in the welterweight division	neu	0.0
im definitely excited about dropping my singles album most females planning weddings but im planning a world tour	pos	0.3716
wish i had friends closer any time i want to do something i have to go 15 hrs away	pos	0.7269
kozy shack ew u can tell you re a	neu	0.0
do not talk to me im like a child alright	pos	0.5423
im playing wordbrain and i have just reached brain size 213	pos	0.296
161 to 166 come on reed kick it in the ass open throttle	neg	-0.5423
stay real stay loyal or stay the hell away	neg	-0.3612
why are the competitive leaderboards messed up on xbox one also only rewards that show up are competitive points	pos	0.4767
how you tell an authentic perfume from a	neu	0.0
even the eq said that he was such a scared little boy	neg	-0.4404
how i motivated myself during my darkest times via	neu	-0.0516
what a terrible goal but it does not matter huge win for the buds	neg	-0.8277
sorry but puts you to shame	neg	-0.6486
firstaid kid will you get them for me i just want to wash it off and put ointment on it cool calm collected right it better	pos	0.7783
last time i checked people do not get diabetes from 5g added sugar in a well balanced smoothie	pos	0.2732
this is some passiveaggressive sorry if you were offended bs language	neg	-0.3182
yes brother send out the love	pos	0.7845
yeah there s a comparison any republican would appreciate a man they all view as a defeatist oneterm malaise	pos	0.296
when did i become shift leader	neu	0.0
grumpy cat jokes grumpy cat meme grumpy cat humor quotes for the funniest pictures and jokes vi	pos	0.8271
one of the best superb mentor of women in engineering of 20152016 nshe shared	pos	0.8934
omg i cannot wait to get home watch this two video i have not seen yet with eli bday coming ahh …	neu	0.0
i luv my friends	pos	0.4767
u want the d	neu	0.0772
do you love surprises a mystery box with 100 worth of prizes	pos	0.875
you are too slow	neu	0.0
its only when im texting some good shit to my friends my texts wont ever fucking deliver and i just sit there staring waiting for it to send	pos	0.34
omg it is raga i love her	pos	0.6369
i went from not cutting myself shaving for years to nicking myself 6 times including twice on my adam is apple did you wince reading that	neu	0.0951
tht one person who hits your leg after seeing the crutches nd brace laugh cos they think they are funny	pos	0.7579
hehe tenks for the support bb	pos	0.4019
this drink is the best remedy to get	pos	0.6369
beaware never eat at these restaurants you have	neu	0.0
can you feel it can you feel it nthis song and this voice n n 【 100 hundred percent 】	neu	0.0
let the feeling be mutual	pos	0.128
the moon is not a moon it is a natural satellite my eleven year old brother	pos	0.3612
these groups like aclu act like they care so much for people until you disagree with them then you are the enemy disturbing	neg	-0.296
the prime minister india an india with zero stray animals all beings have an equal right to live a via	neu	0.0
hello money rs 1000 deducted from wallet but not received in bank account please success the transaction or refund it 9783462154	pos	0.8402
i did D i pinned it to my profile	neu	0.0
mood lol	pos	0.4215
netflix now lets you watch your favorite shows offline n nread full story for latest details n nhttps	pos	0.3612
check out fare we are the rideshare app that is still up and running	neu	0.0
happy birthday to 15 of the absent squad enjoy your day girl miss u and god bless	pos	0.8807
me and the homie g cleveland homie was sick the whole trip but stuck it out …	neg	-0.5647
seriously why do you wanna tail people and drive stupid in the fucking rain like yall asking to crash or whatever	neg	-0.6151
i hadn t eaten a single thing all day lol i did like want to cut your hair tho i was like she seems cool i wanna do that	pos	0.8074
saturday night and no plans im such a loser lol	neg	-0.4215
keep doing you cuzzo	neu	0.0
beware the narrative was set by left wing loons long ago that trump is a russian agent liberals are smokin crack …	neu	0.0
seriously did not think i was going to get addicted to shameless but here i am lol	pos	0.3919
my manger rn i had sex in the woods when i heard a noise i thought a mountain lion was gonna bite my ass	neg	-0.5423
the first pic oh my gosh	neu	0.0
im going back to the city	neu	0.0
i watched the whole concert with about 100 interruptions but it was still so beautiful	pos	0.7985
im ready for bed u0001f937 u200d ️	pos	0.3612
have you ever wondered what thsese little bumps	neu	0.0
he the pregnant one lmao	pos	0.5994
yes i think you will enjoy the new episode of	pos	0.7096
can honestly say that im a fox man ever since we got it	pos	0.4588
if get you to hear me now	neu	0.0
goes to update installs update system will now restart aaand the system no longer turns on	neg	-0.296
the data is in trump care will have fewer people with insurance and those with insurance will pay more for less lame	neu	0.0076
now playing on funx slowjamz the world is greatest n r kelly n	pos	0.7184
i liked a video call of duty modern warfare remastered dlc bullshit	neg	-0.4939
lmao you can have nasty spaghetti so they do not make it as much lmaooo	neu	0.0772
you a whole adult	neu	0.0
i have done nothing wrong for at least six hours nproud ninja face	pos	0.3724
the typical scott sentiment since coulthard stoped driving no worries the 2017 sheep herding championship starts soon for u guys	neg	-0.2732
remember the toddler who used to smoke 40	neu	0.0
damn jimin damn	neg	-0.6597
am i just an object to u	neu	0.0
i will side with my child always if my husband is the wrong if i bring child into this world i will protect them at all cost	neg	-0.128
online i love you 🤓	pos	0.6369
i had to stop a minute in because wait are they all gonna do fake israeli accents	neg	-0.6486
i love you by the way	pos	0.6369
these geeky holidays decorations are the perfect christmas	pos	0.6908
aap polled around 6 votes jn goa and will successfully form the govt	pos	0.4939
please it is on my wishlist i have been dying to try	pos	0.3182
the only one is getting whooped is ryan the good kid xd	pos	0.7717
i could dick you down so goood rn omg you look like — oh fr	neg	-0.2023
i liked a video from halsey vs melanie martinez gasoline house mashup	pos	0.4215
disturbing things you will find only in chinese	neg	-0.5106
gostei de um vídeo de thats not how you clean windows noble reacts to anime cracks	pos	0.1882
so true	pos	0.4754
i actually love white people thank you very much	pos	0.7717
i am the dickhead yes sure	neu	-0.0258
i found old mario kart circuits 3d models	neu	0.0
big whoop pats would have won the last six super bowls with healthy teams injuries happen build depth	pos	0.8834
anyway enough bitching i am off to bed dont do anything i would not do which is not much lol u both	neg	-0.5318
thanks for being top engaged community members this week want it 🆓	pos	0.7717
rolled ice cream is delicious this is the beauty and the beast fresh strawberries with vanilla …	pos	0.8689
join the the cheesecake factory team see our latest opening here …	pos	0.296
when something tastes absolutely disgusting and you really badly want to spit it out	neg	-0.7585
311 17 on the twitter neat	pos	0.4588
i love that movie btw	pos	0.6369
im the kerouac of the information superhighway in a scorched hellscape a scalywinged deity places a crown of live scorpions on a child	neu	0.0
idk why people are so shocked people are throwing bras on stage i cannot stop laughing	neg	-0.6287
if i do not get none once a day lol	neg	-0.3252
ur wild come back to the west coast and play san diego	pos	0.34
on the last layup	neu	0.0
went ahead and told the boy i like how i felt about him and got left on seen	pos	0.3612
i never find out we are losing an hour until the day it is happening it is always my angriest day of the year	neg	-0.7717
ive   ive been defeated	neg	-0.4767
if it helps increase morale and initiative know that today is the day it was first released on vhs	pos	0.5994
a man captured two of the world is deadliest	neu	0.0
we love you twiceu babiesss	pos	0.6369
people said like that and i hope its true ㅠ	pos	0.802
if you see a thin blue line on	neu	0.0
have you ever seen a coffee shop etc close because of penalty rates no penalty rates jobs no via	neg	-0.8555
cooties i did not know ha	neg	-0.2584
please tell me you will stay	pos	0.3182
yeah stfu you cannot even come correct	pos	0.296
oh my god normally im a robot with minimal feelings but leave it to to make me cry bravo	neg	-0.5994
i have never felt more welcome anywhere in my life	neg	-0.4013
so i guess u do not like us	neg	-0.2755
i just earned the pale as the moon level 8 badge on	neu	0.0
we need this shirt	neu	0.0
this staff is really true i tweet like im loco	pos	0.7056
the game is full of half ass rappers	neg	-0.5423
and the week after that	neu	0.0
thanks for the follow	pos	0.4404
folks just like to have fun we lit tonight 2786 silver bullet ln gville	pos	0.7003
i never had this before id forgive him fuck it	neg	-0.34
i believe i am back on twitter	neu	0.0
very sorry to learn of the sad news condolences to joni is family and friends may she rest in peace	pos	0.4417
the devel sixteen a 5000 horsepower supercar	neu	0.0
i liked a video flatbush zombies babel prod by the architect	pos	0.4215
jazz club im basically cliff huxtable dream come true	pos	0.5859
also i think i followed you on tumble years ago	neu	0.0
at this late date anyone who does not understand that dump is the king of korruption is not worth arguing with they …	pos	0.4585
is not there a line around the block 🤔 but they probably want the same thing but from you	neg	-0.128
soon as i get to a computer or laptop im deleting this shxt	neu	0.0
what in cutest person ever	pos	0.5859
i just checked in at costco wholesale corp with download today	neu	0.0
hey you can try this site where i am making alot of free and easy money	pos	0.7351
i literally crowdsurfed after you i am deas	neu	0.0
im offended	neg	-0.25
deleted because im actually right	neu	0.0
hype engaged the new trailer is here and we are sold	pos	0.4019
part of me gave up nall the rest of me did not though	neu	0.0
continue to soar as patrick cole throws the behind the back pass to benton for huge dunk n	pos	0.3182
all my friends are moving to burbs but still worried about schools you could have stayed in dc you actually have choices	neg	-0.1901
it hurts and i dread when i will have to sniff out new sga companions in college but i am going to try and hopefully things will get better	pos	0.6542
tuco there are two kinds of spurs my friend those that come in by the door those that come in by the window	pos	0.4939
my 6 year old son colt is currently completely enthralled with the show that is putting on at the camplexhe lives it	neu	0.0
you guys are lookin sharp enjoy your visit and dance the night away tweet us if you need us bg	pos	0.4939
i think im meant to be alone	neg	-0.25
i vote for –	neu	0.0
did you know what today is famous wrestlers were	neu	0.0
let me get twitter back crackn been a minute what i miss	neg	-0.1531
lol ya right i hate this team but i will be in mankato next weekend so let is get together plenty of chickies at kitties house	neg	-0.1154
i liked a video the hardy boyz being sued by impact wrestling who controls broken matt hardy and	pos	0.6249
the empire teamed up with germans during the ww1 genius not the second	neu	0.0
in the beginning nback in 1955 nman did not know about a rock n roll show nand all that jive nlet there be cock nrock on bonn	neg	-0.1531
having a great time at just witnessed one of the best ladder matches i have ever seen between	pos	0.8519
the education system needs to evolve schools need to teach how to innovate not just the memorisation of pointless …	pos	0.4939
inbox zero is a false goal i have 100 is if not 1000 is of unread emails at any given time	neu	0.0
i might be homeless in a few months via r advice	neu	0.0
i have not taken any selfies in a hot minute	neu	0.0
great so when do you resign	pos	0.4019
i could be at home watching the kids choice awards rn	pos	0.4588
i feel like he is an honorary canadian with patry being his manager and fighting for instinct mma	pos	0.34
because of you	neu	0.0
and that is a wrap on thank you to all the delegates sponsors and friends who made this possible see you all next year	pos	0.6808
man i do not even know they just nuked it	neu	0.0
i want to cry i love lip why does the world continuously do him so dirty	neg	-0.3272
remember when donald trump convinced people he a billionaire was going to drain the swamp and fight big banks good times	pos	0.4588
now step on the gas	neu	0.0
the fact that it is jaden lmfao	pos	0.5423
i can gurantee you that i will find face though	neu	0.0
only phd candidates like kanhaiya will have foe	neg	-0.1027
loud	neu	0.0
i want to a set of peachskinsheets	neu	0.0772
i really like krabby like that is just it he is just a crab he is just a sweet little crab boy ready to just go do h …	pos	0.8696
so i took my dad and my little brother to my barber shop it was not a good idea	neg	-0.3412
postcards for the puppet	neu	0.0
i think i got it	neu	0.0
i gotta watch my baby daddy earn that coin so he can pay me child support	pos	0.2585
found a chess set or saw one on the sean hannity show because that would be real bless your heart you are so stupid	neg	-0.3749
i support you and your football career 4ever keep dreaming high i gotchu idol ️ miss ko na si tita hihi	pos	0.2732
if a gorilla sees itself reflected in a mirror it will attack our prefrontal cortex makes us the only species capable of selfreflection	neg	-0.128
my final performance of is tonight at 8 pm at fulton street art see you there fresno	neu	0.0
hehbs i was referring to ur tweets that blow up	neu	0.0
everyone is getting together with their friends for spring break and im sitting at home watching riverdale	pos	0.4767
sometimes life is tough but guess what i ’ m still free lol	pos	0.836
only if it is the right guy then yea i will fucking melt	neu	0.0
i miss the days just talking with calvin and zeres when there was never any drama or i am going to be the other way around	neg	-0.1531
fat gf is pounded at the kitchen	neu	0.0
schedule dictating decisions networks making bad decisions do not put backtobacks on natl tv	neg	-0.5423
i just seen this lmao tomorrow i will	pos	0.6833
i love performing but my headass body gets and shaky and fucks me over so now i rlly have no confidence for perform …	neg	-0.3071
my friend just saw you and took a picture come to my house pls	pos	0.5423
the lady eagles are unstoppable these days next stop the equally hot ust golden tigresses n nread here …	neg	-0.4588
so i can aim at the targe …	neu	0.0
less than a week i cannot wait	neu	0.0
im earning in the weather channel	neu	0.0
i just added this to my closet on poshmark vince pumps via	neu	0.0
how i cannot miss cramming	pos	0.1139
not with the games be direct	neu	0.0
do not molest the trams	pos	0.3724
naruto s ending on march 23rd with 500th ep as the final ep of arc nooo	neu	0.0
its worst voice acting script i feel really bad for director artists	neg	-0.8357
u better go bc i dont wanna show up alone if i go	pos	0.2263
if lester does not piss me off for the rest of my life i will be very sad cause no one is gonna piss me off like he does that is luv ️	neu	0.0411
blacktailcat said hi simon i was reading the recipe in your first book called drunken heart and in	neu	0.0
dear im in love with your fiddle player violinist	pos	0.7783
you will miss out on an amazing experience	pos	0.4939
i finally saw and uh probably should have realized i was signing up for what was essentially 2h21mins emotional anguish	neg	-0.5106
cries	neg	-0.4019
the two of us exo exo l are stars in the universelet us shine together forever and always kim jongin n n	neu	0.0
just pray it is not feliz navidad i had that one in my head for nearly an entire year once	pos	0.3182
what is the dirtbag left anyways	neu	0.0
thank you kath ️	pos	0.3612
i know dice means well but i am being pigeon holed in buying battlepacks i will be so glad when this future update comes	pos	0.7814
unbeliavable but true – here ’ s how you can	pos	0.5719
asuka mama no sad she puts her hand on michiru heart and takes the pain away	neg	-0.6597
hey the only comparison i will need to make	neu	0.0
i ve been saying i need to get a haircut for at least like 8 months now lmao	pos	0.7506
thank you obama	pos	0.3612
children in the back seats of cars cause accidents but accidents in the back seats of cars cause children	neg	-0.5574
i liked a video from you need a media pass to film me first amendment audit	pos	0.4215
meet me by the lake at 10	neu	0.0
the james bond jetpack is almost on market	neu	0.0
if you followed me you would see that most of my friends would qualify as millennials	pos	0.5209
fuck i gotchu man i just wanna see you at other regions	neg	-0.5423
oo boy that pass was smooth af good for you good for you	pos	0.7003
i think i just saw you running	neu	0.0
she is lit	neu	0.0
im giving away something for you on cat dog collar w heart charm bell quick get it here	pos	0.6249
denton has one of the only charging ports in the dfw area they are everywhere	neu	0.0
server already has my check ready you didn t look like a dessert kind of guy is that a brutal or generous read	pos	0.4939
study music project wish the moon 2 hour long homework edit study music project wish the …	pos	0.6597
the latest the daily thanks to	pos	0.4404
it is exactly what that part of the exhibit is based on i lost my mind when i saw it	neg	-0.3182
i know you know they know but they will twist every single thing does	neu	0.0
nice bro good luck def let me know remember what i said do not worry just get yo ass there and have party	pos	0.8521
ash is the r e l a t a b l e	neu	0.0
this is how you can shrink your pores	neu	0.0
springing forward tonight and i cannot afford to lose anymore sleep	pos	0.3089
im so sick of being sick 🤕	neg	-0.8012
im not bad im just drawn that way	pos	0.431
but honestly after seeing the way ian butchered their scenes in the finale im glad we did not have to watch him ruin the proposal	pos	0.4215
im earning in toon drive mysteries	neu	0.0
« to even hear his name ever again and it was beginning to piss the young captainwannabe off horribly jace wasn ’ t even entirely sure »	neg	-0.5434
i hope you have been respecting enough women for the both of us	pos	0.7269
i think derma nwhere i picked is still bleeding stop being melodramatic	neg	-0.296
i wish i could see you i miss youu	pos	0.2732
u need someone to do the chores for u	neu	0.0
i liked a video from the shadow monopoly monopoly plus w ze chilled smarty	pos	0.5994
iamnotswerving repeat until fade	neu	0.0
check yes juliet by we the kings	pos	0.4019
on some really weird shit im listening to that song as i reply to this tweet	neg	-0.707
lolz what does jasmine have to do to get verified cuz i think she is already qualified	pos	0.5719
the investigator never reveals his methods n nif i find out i will let you know n	neu	0.0
have you heard ‘ 7liwa haribo ’ by allthingsmoroccan on	neu	0.0
i didn t know what words meant but i could perceive emotions well from the beginning i sensed tension between my creator and my husband	neu	-0.0772
wow i just entered for a chance to win helme stainless steel thermos vacuum insula by helme	pos	0.8625
understand me i have alot of friends on facebook but i bet not 15 will comment i love you then put this as	pos	0.8338
happy u3000birthday u3000to you y 笑	pos	0.5719
lame attempt at joke you need more plastic surgery	neg	-0.1531
karmas gonna bite you in the ass one day and i will not feel sorry	neg	-0.507
12 wealthiest doctors from all around the world	pos	0.4939
if you are in the auc for the break be my friend	pos	0.4939
so i forgot we have quiz on the muscular system so that is another thing i have to do huhu	neu	0.0
tbh going from the brits to the kcas is a massive downgrade	neu	0.0
then why did not she come forward from the start only spoke up when she did not get what she wanted	neu	0.0
indeed they did lol what are you going to do	pos	0.4215
can someone tell me why carrie is the most beautiful girl out of all the women in the movie though	pos	0.6361
not impressed by too many historical errors and goofs plus no one looked or acted right for the part really	neg	-0.7314
i liked a video from sim airport gameplay people panic lets play simairport alpha	pos	0.2263
i just checked in at dannys bbq with download today	neu	0.0
dion waiters and james johnson stole talent monstars style only explanation i can come up with	pos	0.4215
i liked a video from 14 creepypasta scary stories animated reaction part 2 feat dr j	neg	-0.1027
roses are red violets are blue what i thought was vaseline turned out to be glue	neu	0.0
assuming this is accurate this also disproves the whole bombs make bombers idea i highly doubt it	neg	-0.4201
top 10 scariest and craziest bridges in the	pos	0.1531
joaooo fback pleaseee im here imus for you mallshooow	neu	0.0
i cannot stop my feelings for you right away if only i could	pos	0.2235
lol the lady that does my dad is tax return assumed that i was a dumbass	neg	-0.2023
if i told you i was about to put down 11k on the penguins to beat the canucks by 15 you would think i	neu	0.0
i vote team for	neu	0.0
i love it im in	pos	0.6369
chi chi devayne is under rated she improved so much on drag race and only looks fiercer each time i see a new pic of her byeee	pos	0.235
it is only complicated if you make it complicated	neu	0.0
realizing i have tidal apple music netflix hbonow a hulu subscriptions 🤔	neg	0.0
things will not change until you do what it takes to make a difference	neu	0.0
okay im still gonna try and contact them tho was your charge some weird number tho	pos	0.128
listen to lake by the ocean by maxwell on ️	neu	0.0
ima have to use sadderday today caus im not at the banda ms concert	neu	0.0
im cackling im rereading all over it again i cant even	neu	0.0
i just entered for a chance to win a 1k home gym more nopurnec 18 rules	pos	0.7003
hasbro star wars power of the jedi princess leia with sail barge cannon	neg	-0.5574
girl thats why we get sweaty	neu	0.0
19 male uk im looking for a longterm friend via r penpals	pos	0.4939
most accurate thing i have seen all week	neu	0.0
do you know if there will be a service at our lady of angels blessing of the shoes this year	pos	0.4939
i liked a video from my round 2 clips	pos	0.4215
the very last part	neu	0.0
lucky you lol	pos	0.6808
people should be unfollowing you for that avi	neu	0.0
i just watched the preacher is son it is definitely worth the watch you make being my favorite author easy i love your work	pos	0.9287
yo i love u	pos	0.6369
the championship game is 10x better than the championship game	pos	0.8271
i heard it too a was wondering	neu	0.0
the arm strength of cano is silly	pos	0.5106
i wish i was in miami right now	pos	0.4019
just in case anyone was wondering is my wife so yea im kind of off limits	neu	0.0
with this trick you can remove the negative	neg	-0.5994
good because we need more mental diversity in all writing do you agree also katana is on my list of 10 as	pos	0.6597
it is so cold outside you really have to run in the house	neu	0.0
greetings allow me to introduce you to my house techno label on beatport	pos	0.5719
look at what yall were about to give up though smh i would be happy too lmao	pos	0.743
do you guys ever feel like crying for no reason because i do all the time	neg	-0.4215
everyone needs to trust me i know what i m doing uh yeah barry keep believing that i m sure it is true this time	pos	0.8625
you did the best policyfree campaign and still have no clue why you lost nhttps	pos	0.1779
were you quick enough to try taste the harvest	neu	0.0
im already starting to practice i will tell you if i need help	pos	0.4019
thanks for the retweet	pos	0.4404
happy birthday cannot wait to play with you soon hope you had a great day ️	pos	0.8646
if we have a kicker named younghoe koo i would get his jersey	neu	0.0
are there any other things besides thomas where alec baldwin voiced played a female i wanna see if he uses the same voice he used for ever	pos	0.34
what color are you bleaching your hair	neu	0.0
i have missed my boo so much	neg	-0.296
i hate acne	neg	-0.5719
forreal rushing shit i wish we could have stayed like 1517	pos	0.1531
fellas do not let these ladies just use you for sex know your worth	pos	0.2263
why does the wrong people always fall in love w the wrong ones like bitch can u give me somethin real for once	neg	-0.5106
i am feeling uncovered	pos	0.128
i can go down a list of em over the past yr or so do not do that	neu	0.0
you are gonna kill it	neg	-0.6908
i saw the beginning of this tweet and all i wanted to know was what you were smoking that made you believe that was …	neu	0.0
thank you girlie ️	pos	0.3612
im trying to stay awake but	neu	0.0
all bout the consequences	neu	0.0
pence lied to you trumpcare is not obamacare not supporting learn the truth …	pos	0.1878
and attorney general sessions should fire this hack	neg	-0.34
i posted a new video to facebook	neu	0.0
i mean same	neu	0.0
i liked a video questra holdings how much should i invest	pos	0.4215
enjoy it now tomorrow is coming	pos	0.4939
happy birthday to wishing you success in your career and life	pos	0.8519
throwback to the party after black white dance when amelia was sitting on the counter chugging a strawberita and her mom showed up lmao	pos	0.765
i stick with my pals my pals stick with me	neu	0.0
dont talk to me unless you shove ice in your ass	neg	-0.5423
ok i definitely miss camp rock	pos	0.5106
judge at restaurant i will try the lobster 2 hours later i find the lobster guilty of money laundering and embezzlement	neg	-0.4215
i give off a lot of aggression smh	neg	-0.5423
i pray that is in california when i go to visit	pos	0.3182
58 amazing followers in the last week and there will be more tomorrow growing with	pos	0.6983
all the time even when i am with people	neu	0.0
if i can find them	neu	0.0
i would be interested to see the actual passage from the bill that says this	pos	0.4019
psalm 241 the earth and everything on it including its people belong to the lord	neu	0.0
then how did u take these pics	neu	0.0
more than 4 in 10 people in the united sdates live in areas wqth unhealthful levels of ozone	pos	0.4215
there is a thought and while you are at it doing what he was asked to investigate trump tower is also a great id …	pos	0.6249
please i need to sleep n	pos	0.3182
word of the day from canard a false or baseless usually derogatory story report or rumor	neu	0.0
when you put your comment everyone is glad because without you it is to be in a prison	neu	-0.0772
humans the smartest species on the planet may soon become connected http	pos	0.6124
you still mad bro	neg	-0.4939
i broke my heart for every game	neg	-0.4215
i love you but shut the hell up goodnight	neg	-0.7003
obama official says he pushed a ‘ narrative ’ to media to sell the iran nuclear deal	neu	0.0
happy beeday when we read the bee movie script my bussy be like buzz buzz glad you flew into my life ️	pos	0.8481
imma come thru	neu	0.0
rabbit wtfff lol where the hell would the latch go oml that would hurt	neg	-0.7351
i added a video to a playlist brutal bikers motorcycles crashes angry people vs bikers ep 10	neg	-0.8126
i may be a little paranoid	neg	-0.1796
yall lowkey wanna see this again	neu	0.0
yet no visible reaction was given by the whitenette was no one she feared nor would he ever be	neg	-0.765
was not it beautiful running wild until you fell asleep	neg	-0.4847
after seeing get out im sorry but i never dating a white girl	neu	-0.0387
yea its the cam tho	neu	0.0
when you have …	neu	0.0
they want more points im not addressing common sense comments of course	neu	0.0772
lolol siii i am not too confident in my spelling but i can read it well	pos	0.211
ugh yeah worst thing ever ️	neg	-0.6908
when you have no facts resort to namecalling typical con	neg	-0.296
this i need a male version of me	neu	0.0
i be missing my baby while he is at work 🤕	neg	-0.296
his backs problems i think they are a huge factor does not seem connected at all with the team nor focused to the g …	neg	-0.4184
lmaoo dis too much	neu	0.0
